,Symbol,Date,Neutral,Positive,Negative,sentiment_score
2216,BTC,2020-12-12,7,17,7,0.484
2217,BTC,2020-12-11,15,35,22,0.271
2218,BTC,2020-12-10,8,30,19,0.289
2219,BTC,2020-12-09,12,44,25,0.352
2220,BTC,2020-12-08,14,37,27,0.192
2221,BTC,2020-12-07,18,38,8,0.703
2222,BTC,2020-12-06,4,12,2,0.833
2223,BTC,2020-12-05,3,4,4,0.0
2224,BTC,2020-12-04,6,20,10,0.417
2225,BTC,2020-12-03,6,13,2,0.786
2226,BTC,2020-12-02,0,2,0,1.5
2227,BTC,2020-12-01,0,2,1,0.5
2228,BTC,2020-11-27,1,0,0,0.0
2229,BTC,2020-11-20,1,0,0,0.0
2230,BTC,2020-11-13,0,1,0,1.5
2231,BTC,2020-10-30,0,1,0,1.5
2232,ETH,2022-02-01,12,13,5,0.4
2233,ETH,2022-01-31,11,23,10,0.443
2234,ETH,2022-01-30,16,9,3,0.321
2235,ETH,2022-01-29,11,6,2,0.316
2236,ETH,2022-01-28,13,15,14,0.036
2237,ETH,2022-01-27,13,16,13,0.107
2238,ETH,2022-01-26,17,19,2,0.671
2239,ETH,2022-01-25,23,13,8,0.17
2240,ETH,2022-01-24,19,6,18,-0.419
2241,ETH,2022-01-23,5,3,8,-0.469
2242,ETH,2022-01-22,1,4,12,-0.706
2243,ETH,2022-01-21,9,9,22,-0.488
2244,ETH,2022-01-20,12,15,12,0.115
2245,ETH,2022-01-19,15,12,11,0.039
2246,ETH,2022-01-18,12,13,14,-0.038
2247,ETH,2022-01-17,9,11,9,0.103
2248,ETH,2022-01-16,4,6,0,0.9
2249,ETH,2022-01-15,5,12,3,0.675
2250,ETH,2022-01-14,10,11,8,0.155
2251,ETH,2022-01-13,7,14,6,0.444
2252,ETH,2022-01-12,8,20,2,0.9
2253,ETH,2022-01-11,14,20,9,0.384
2254,ETH,2022-01-10,22,9,18,-0.276
2255,ETH,2022-01-09,5,2,8,-0.6
2256,ETH,2022-01-08,5,6,10,-0.286
2257,ETH,2022-01-07,11,6,21,-0.592
2258,ETH,2022-01-06,11,5,28,-0.784
2259,ETH,2022-01-05,10,16,10,0.25
2260,ETH,2022-01-04,11,17,4,0.609
2261,ETH,2022-01-03,12,10,4,0.346
2262,ETH,2022-01-02,6,6,5,0.088
2263,ETH,2022-01-01,1,6,3,0.45
2264,ETH,2021-12-31,11,9,6,0.173
2265,ETH,2021-12-30,19,11,6,0.208
2266,ETH,2021-12-29,14,6,5,0.06
2267,ETH,2021-12-28,11,7,12,-0.25
2268,ETH,2021-12-27,9,15,0,0.938
2269,ETH,2021-12-26,10,7,0,0.618
2270,ETH,2021-12-25,5,7,2,0.536
2271,ETH,2021-12-24,12,8,1,0.5
2272,ETH,2021-12-23,11,9,4,0.313
2273,ETH,2021-12-22,15,9,2,0.404
2274,ETH,2021-12-21,17,22,2,0.732
2275,ETH,2021-12-20,10,13,9,0.188
2276,ETH,2021-12-19,9,3,3,0.0
2277,ETH,2021-12-18,9,7,4,0.225
2278,ETH,2021-12-17,8,20,9,0.446
2279,ETH,2021-12-16,16,28,6,0.66
2280,ETH,2021-12-15,21,15,5,0.366
2281,ETH,2021-12-14,15,24,7,0.554
2282,ETH,2022-02-01,12,13,5,0.4
2283,ETH,2022-01-31,11,23,10,0.443
2284,ETH,2022-01-30,16,9,3,0.321
2285,ETH,2022-01-29,11,6,2,0.316
2286,ETH,2022-01-28,13,15,14,0.036
2287,ETH,2022-01-27,13,16,13,0.107
2288,ETH,2022-01-26,17,19,2,0.671
2289,ETH,2022-01-25,23,13,8,0.17
2290,ETH,2022-01-24,19,6,18,-0.419
2291,ETH,2022-01-23,5,3,8,-0.469
2292,ETH,2022-01-22,1,4,12,-0.706
2293,ETH,2022-01-21,9,9,22,-0.488
2294,ETH,2022-01-20,12,15,12,0.115
2295,ETH,2022-01-19,15,12,11,0.039
2296,ETH,2022-01-18,12,13,14,-0.038
2297,ETH,2022-01-17,9,11,9,0.103
2298,ETH,2022-01-16,4,6,0,0.9
2299,ETH,2022-01-15,5,12,3,0.675
2300,ETH,2022-01-14,10,11,8,0.155
2301,ETH,2022-01-13,7,14,6,0.444
2302,ETH,2022-01-12,8,20,2,0.9
2303,ETH,2022-01-11,14,20,9,0.384
2304,ETH,2022-01-10,22,9,18,-0.276
2305,ETH,2022-01-09,5,2,8,-0.6
2306,ETH,2022-01-08,5,6,10,-0.286
2307,ETH,2022-01-07,11,6,21,-0.592
2308,ETH,2022-01-06,11,5,28,-0.784
2309,ETH,2022-01-05,10,16,10,0.25
2310,ETH,2022-01-04,11,17,4,0.609
2311,ETH,2022-01-03,12,10,4,0.346
2312,ETH,2022-01-02,6,6,5,0.088
2313,ETH,2022-01-01,1,6,3,0.45
2314,ETH,2021-12-31,11,9,6,0.173
2315,ETH,2021-12-30,19,11,6,0.208
2316,ETH,2021-12-29,14,6,5,0.06
2317,ETH,2021-12-28,11,7,12,-0.25
2318,ETH,2021-12-27,9,15,0,0.938
2319,ETH,2021-12-26,10,7,0,0.618
2320,ETH,2021-12-25,5,7,2,0.536
2321,ETH,2021-12-24,12,8,1,0.5
2322,ETH,2021-12-23,11,9,4,0.313
2323,ETH,2021-12-22,15,9,2,0.404
2324,ETH,2021-12-21,17,22,2,0.732
2325,ETH,2021-12-20,10,13,9,0.188
2326,ETH,2021-12-19,9,3,3,0.0
2327,ETH,2021-12-18,9,7,4,0.225
2328,ETH,2021-12-17,8,20,9,0.446
2329,ETH,2021-12-16,16,28,6,0.66
2330,ETH,2021-12-15,21,15,5,0.366
2331,ETH,2021-12-14,15,24,7,0.554
2332,ETH,2021-12-13,16,21,10,0.351
2333,ETH,2021-12-12,7,5,4,0.094
2334,ETH,2021-12-11,11,4,1,0.281
2335,ETH,2021-12-10,15,13,9,0.162
2336,ETH,2021-12-09,20,10,6,0.167
2337,ETH,2021-12-08,21,18,5,0.443
2338,ETH,2021-12-07,20,37,2,0.89
2339,ETH,2021-12-06,15,26,10,0.471
2340,ETH,2021-12-05,12,5,4,0.071
2341,ETH,2021-12-04,9,4,15,-0.589
2342,ETH,2021-12-03,19,17,8,0.307
2343,ETH,2021-12-02,15,13,9,0.162
2344,ETH,2021-12-01,21,35,2,0.853
2345,ETH,2021-11-30,13,20,7,0.488
2346,ETH,2021-11-29,13,29,0,1.036
2347,ETH,2021-11-28,9,5,4,0.083
2348,ETH,2021-11-27,11,2,1,0.107
2349,ETH,2021-11-26,9,2,11,-0.614
2350,ETH,2021-11-25,14,15,1,0.7
2351,ETH,2021-11-24,18,18,2,0.632
2352,ETH,2021-11-23,17,17,7,0.366
2353,ETH,2021-11-22,19,10,21,-0.33
2354,ETH,2021-11-21,9,2,7,-0.417
2355,ETH,2021-11-20,3,11,3,0.706
2356,ETH,2021-11-19,18,22,9,0.398
2357,ETH,2021-11-18,22,17,13,0.115
2358,ETH,2021-11-17,17,10,12,-0.077
2359,ETH,2021-11-16,10,13,21,-0.273
2360,ETH,2021-11-15,17,18,4,0.538
2361,ETH,2021-11-14,5,7,0,0.875
2362,ETH,2021-11-13,5,11,3,0.632
2363,ETH,2021-11-12,16,26,6,0.625
2364,ETH,2021-11-11,13,23,6,0.607
2365,ETH,2021-11-10,9,18,2,0.828
2366,ETH,2021-11-09,15,32,0,1.021
2367,ETH,2021-11-08,12,56,1,1.196
2368,ETH,2021-11-07,6,6,0,0.75
2369,ETH,2021-11-06,4,13,1,1.0
2370,ETH,2021-11-05,18,20,2,0.675
2371,ETH,2021-11-04,16,16,2,0.618
2372,ETH,2021-11-03,20,32,0,0.923
2373,ETH,2021-11-02,18,52,1,1.077
2374,ETH,2021-11-01,9,24,2,0.943
2375,ETH,2021-10-31,5,7,4,0.281
2376,ETH,2021-10-30,1,12,1,1.179
2377,ETH,2021-10-29,11,44,1,1.152
2378,ETH,2021-10-28,13,24,3,0.788
2379,ETH,2021-10-27,11,15,10,0.208
2380,ETH,2021-10-26,7,22,0,1.138
2381,ETH,2021-10-25,9,23,1,1.0
2382,ETH,2022-02-01,12,13,5,0.4
2383,ETH,2022-01-31,11,23,10,0.443
2384,ETH,2022-01-30,16,9,3,0.321
2385,ETH,2022-01-29,11,6,2,0.316
2386,ETH,2022-01-28,13,15,14,0.036
2387,ETH,2022-01-27,13,16,13,0.107
2388,ETH,2022-01-26,17,19,2,0.671
2389,ETH,2022-01-25,23,13,8,0.17
2390,ETH,2022-01-24,19,6,18,-0.419
2391,ETH,2022-01-23,5,3,8,-0.469
2392,ETH,2022-01-22,1,4,12,-0.706
2393,ETH,2022-01-21,9,9,22,-0.488
2394,ETH,2022-01-20,12,15,12,0.115
2395,ETH,2022-01-19,15,12,11,0.039
2396,ETH,2022-01-18,12,13,14,-0.038
2397,ETH,2022-01-17,9,11,9,0.103
2398,ETH,2022-01-16,4,6,0,0.9
2399,ETH,2022-01-15,5,12,3,0.675
2400,ETH,2022-01-14,10,11,8,0.155
2401,ETH,2022-01-13,7,14,6,0.444
2402,ETH,2022-01-12,8,20,2,0.9
2403,ETH,2022-01-11,14,20,9,0.384
2404,ETH,2022-01-10,22,9,18,-0.276
2405,ETH,2022-01-09,5,2,8,-0.6
2406,ETH,2022-01-08,5,6,10,-0.286
2407,ETH,2022-01-07,11,6,21,-0.592
2408,ETH,2022-01-06,11,5,28,-0.784
2409,ETH,2022-01-05,10,16,10,0.25
2410,ETH,2022-01-04,11,17,4,0.609
2411,ETH,2022-01-03,12,10,4,0.346
2412,ETH,2022-01-02,6,6,5,0.088
2413,ETH,2022-01-01,1,6,3,0.45
2414,ETH,2021-12-31,11,9,6,0.173
2415,ETH,2021-12-30,19,11,6,0.208
2416,ETH,2021-12-29,14,6,5,0.06
2417,ETH,2021-12-28,11,7,12,-0.25
2418,ETH,2021-12-27,9,15,0,0.938
2419,ETH,2021-12-26,10,7,0,0.618
2420,ETH,2021-12-25,5,7,2,0.536
2421,ETH,2021-12-24,12,8,1,0.5
2422,ETH,2021-12-23,11,9,4,0.313
2423,ETH,2021-12-22,15,9,2,0.404
2424,ETH,2021-12-21,17,22,2,0.732
2425,ETH,2021-12-20,10,13,9,0.188
2426,ETH,2021-12-19,9,3,3,0.0
2427,ETH,2021-12-18,9,7,4,0.225
2428,ETH,2021-12-17,8,20,9,0.446
2429,ETH,2021-12-16,16,28,6,0.66
2430,ETH,2021-12-15,21,15,5,0.366
2431,ETH,2021-12-14,15,24,7,0.554
2432,ETH,2021-12-13,16,21,10,0.351
2433,ETH,2021-12-12,7,5,4,0.094
2434,ETH,2021-12-11,11,4,1,0.281
2435,ETH,2021-12-10,15,13,9,0.162
2436,ETH,2021-12-09,20,10,6,0.167
2437,ETH,2021-12-08,21,18,5,0.443
2438,ETH,2021-12-07,20,37,2,0.89
2439,ETH,2021-12-06,15,26,10,0.471
2440,ETH,2021-12-05,12,5,4,0.071
2441,ETH,2021-12-04,9,4,15,-0.589
2442,ETH,2021-12-03,19,17,8,0.307
2443,ETH,2021-12-02,15,13,9,0.162
2444,ETH,2021-12-01,21,35,2,0.853
2445,ETH,2021-11-30,13,20,7,0.488
2446,ETH,2021-11-29,13,29,0,1.036
2447,ETH,2021-11-28,9,5,4,0.083
2448,ETH,2021-11-27,11,2,1,0.107
2449,ETH,2021-11-26,9,2,11,-0.614
2450,ETH,2021-11-25,14,15,1,0.7
2451,ETH,2021-11-24,18,18,2,0.632
2452,ETH,2021-11-23,17,17,7,0.366
2453,ETH,2021-11-22,19,10,21,-0.33
2454,ETH,2021-11-21,9,2,7,-0.417
2455,ETH,2021-11-20,3,11,3,0.706
2456,ETH,2021-11-19,18,22,9,0.398
2457,ETH,2021-11-18,22,17,13,0.115
2458,ETH,2021-11-17,17,10,12,-0.077
2459,ETH,2021-11-16,10,13,21,-0.273
2460,ETH,2021-11-15,17,18,4,0.538
2461,ETH,2021-11-14,5,7,0,0.875
2462,ETH,2021-11-13,5,11,3,0.632
2463,ETH,2021-11-12,16,26,6,0.625
2464,ETH,2021-11-11,13,23,6,0.607
2465,ETH,2021-11-10,9,18,2,0.828
2466,ETH,2021-11-09,15,32,0,1.021
2467,ETH,2021-11-08,12,56,1,1.196
2468,ETH,2021-11-07,6,6,0,0.75
2469,ETH,2021-11-06,4,13,1,1.0
2470,ETH,2021-11-05,18,20,2,0.675
2471,ETH,2021-11-04,16,16,2,0.618
2472,ETH,2021-11-03,20,32,0,0.923
2473,ETH,2021-11-02,18,52,1,1.077
2474,ETH,2021-11-01,9,24,2,0.943
2475,ETH,2021-10-31,5,7,4,0.281
2476,ETH,2021-10-30,1,12,1,1.179
2477,ETH,2021-10-29,11,44,1,1.152
2478,ETH,2021-10-28,13,24,3,0.788
2479,ETH,2021-10-27,11,15,10,0.208
2480,ETH,2021-10-26,7,22,0,1.138
2481,ETH,2021-10-25,9,23,1,1.0
2482,ETH,2021-10-24,5,7,1,0.692
2483,ETH,2021-10-23,4,9,1,0.857
2484,ETH,2021-10-22,16,13,3,0.469
2485,ETH,2021-10-21,16,30,2,0.875
2486,ETH,2021-10-20,8,26,0,1.147
2487,ETH,2021-10-19,9,12,4,0.48
2488,ETH,2021-10-18,13,14,4,0.484
2489,ETH,2021-10-17,6,5,0,0.682
2490,ETH,2021-10-16,2,8,1,0.955
2491,ETH,2021-10-15,11,18,2,0.774
2492,ETH,2021-10-14,6,38,1,1.233
2493,ETH,2021-10-13,6,19,1,1.038
2494,ETH,2021-10-12,11,15,5,0.484
2495,ETH,2021-10-11,10,19,2,0.823
2496,ETH,2021-10-10,5,4,0,0.667
2497,ETH,2021-10-09,5,9,1,0.8
2498,ETH,2021-10-08,5,19,3,0.889
2499,ETH,2021-10-07,6,18,1,1.02
2500,ETH,2021-10-06,9,16,2,0.778
2501,ETH,2021-10-05,8,23,0,1.113
2502,ETH,2021-10-04,6,14,3,0.717
2503,ETH,2021-10-03,6,10,0,0.938
2504,ETH,2021-10-02,8,9,2,0.553
2505,ETH,2021-10-01,6,26,2,1.059
2506,ETH,2021-09-30,9,23,5,0.73
2507,ETH,2021-09-29,10,20,5,0.643
2508,ETH,2021-09-28,18,10,26,-0.444
2509,ETH,2021-09-27,16,19,9,0.341
2510,ETH,2021-09-26,2,8,2,0.75
2511,ETH,2021-09-25,2,4,5,-0.136
2512,ETH,2021-09-24,15,11,12,-0.039
2513,ETH,2021-09-23,9,30,3,0.964
2514,ETH,2021-09-22,15,21,11,0.319
2515,ETH,2021-09-21,13,16,11,0.188
2516,ETH,2021-09-20,10,12,10,0.094
2517,ETH,2021-09-19,6,4,4,0.0
2518,ETH,2021-09-18,8,10,1,0.711
2519,ETH,2021-09-17,17,9,2,0.375
2520,ETH,2021-09-16,24,22,2,0.625
2521,ETH,2021-09-15,15,23,2,0.788
2522,ETH,2021-09-14,13,18,3,0.662
2523,ETH,2021-09-13,8,18,12,0.237
2524,ETH,2021-09-12,5,3,1,0.333
2525,ETH,2021-09-11,3,6,4,0.231
2526,ETH,2021-09-10,7,5,6,-0.083
2527,ETH,2021-09-09,16,21,4,0.622
2528,ETH,2021-09-08,14,13,12,0.038
2529,ETH,2021-09-07,11,13,12,0.042
2530,ETH,2021-09-06,12,19,2,0.773
2531,ETH,2021-09-05,6,8,1,0.7
2532,ETH,2022-02-01,12,13,5,0.4
2533,ETH,2022-01-31,11,23,10,0.443
2534,ETH,2022-01-30,16,9,3,0.321
2535,ETH,2022-01-29,11,6,2,0.316
2536,ETH,2022-01-28,13,15,14,0.036
2537,ETH,2022-01-27,13,16,13,0.107
2538,ETH,2022-01-26,17,19,2,0.671
2539,ETH,2022-01-25,23,13,8,0.17
2540,ETH,2022-01-24,19,6,18,-0.419
2541,ETH,2022-01-23,5,3,8,-0.469
2542,ETH,2022-01-22,1,4,12,-0.706
2543,ETH,2022-01-21,9,9,22,-0.488
2544,ETH,2022-01-20,12,15,12,0.115
2545,ETH,2022-01-19,15,12,11,0.039
2546,ETH,2022-01-18,12,13,14,-0.038
2547,ETH,2022-01-17,9,11,9,0.103
2548,ETH,2022-01-16,4,6,0,0.9
2549,ETH,2022-01-15,5,12,3,0.675
2550,ETH,2022-01-14,10,11,8,0.155
2551,ETH,2022-01-13,7,14,6,0.444
2552,ETH,2022-01-12,8,20,2,0.9
2553,ETH,2022-01-11,14,20,9,0.384
2554,ETH,2022-01-10,22,9,18,-0.276
2555,ETH,2022-01-09,5,2,8,-0.6
2556,ETH,2022-01-08,5,6,10,-0.286
2557,ETH,2022-01-07,11,6,21,-0.592
2558,ETH,2022-01-06,11,5,28,-0.784
2559,ETH,2022-01-05,10,16,10,0.25
2560,ETH,2022-01-04,11,17,4,0.609
2561,ETH,2022-01-03,12,10,4,0.346
2562,ETH,2022-01-02,6,6,5,0.088
2563,ETH,2022-01-01,1,6,3,0.45
2564,ETH,2021-12-31,11,9,6,0.173
2565,ETH,2021-12-30,19,11,6,0.208
2566,ETH,2021-12-29,14,6,5,0.06
2567,ETH,2021-12-28,11,7,12,-0.25
2568,ETH,2021-12-27,9,15,0,0.938
2569,ETH,2021-12-26,10,7,0,0.618
2570,ETH,2021-12-25,5,7,2,0.536
2571,ETH,2021-12-24,12,8,1,0.5
2572,ETH,2021-12-23,11,9,4,0.313
2573,ETH,2021-12-22,15,9,2,0.404
2574,ETH,2021-12-21,17,22,2,0.732
2575,ETH,2021-12-20,10,13,9,0.188
2576,ETH,2021-12-19,9,3,3,0.0
2577,ETH,2021-12-18,9,7,4,0.225
2578,ETH,2021-12-17,8,20,9,0.446
2579,ETH,2021-12-16,16,28,6,0.66
2580,ETH,2021-12-15,21,15,5,0.366
2581,ETH,2021-12-14,15,24,7,0.554
2582,ETH,2021-12-13,16,21,10,0.351
2583,ETH,2021-12-12,7,5,4,0.094
2584,ETH,2021-12-11,11,4,1,0.281
2585,ETH,2021-12-10,15,13,9,0.162
2586,ETH,2021-12-09,20,10,6,0.167
2587,ETH,2021-12-08,21,18,5,0.443
2588,ETH,2021-12-07,20,37,2,0.89
2589,ETH,2021-12-06,15,26,10,0.471
2590,ETH,2021-12-05,12,5,4,0.071
2591,ETH,2021-12-04,9,4,15,-0.589
2592,ETH,2021-12-03,19,17,8,0.307
2593,ETH,2021-12-02,15,13,9,0.162
2594,ETH,2021-12-01,21,35,2,0.853
2595,ETH,2021-11-30,13,20,7,0.488
2596,ETH,2021-11-29,13,29,0,1.036
2597,ETH,2021-11-28,9,5,4,0.083
2598,ETH,2021-11-27,11,2,1,0.107
2599,ETH,2021-11-26,9,2,11,-0.614
2600,ETH,2021-11-25,14,15,1,0.7
2601,ETH,2021-11-24,18,18,2,0.632
2602,ETH,2021-11-23,17,17,7,0.366
2603,ETH,2021-11-22,19,10,21,-0.33
2604,ETH,2021-11-21,9,2,7,-0.417
2605,ETH,2021-11-20,3,11,3,0.706
2606,ETH,2021-11-19,18,22,9,0.398
2607,ETH,2021-11-18,22,17,13,0.115
2608,ETH,2021-11-17,17,10,12,-0.077
2609,ETH,2021-11-16,10,13,21,-0.273
2610,ETH,2021-11-15,17,18,4,0.538
2611,ETH,2021-11-14,5,7,0,0.875
2612,ETH,2021-11-13,5,11,3,0.632
2613,ETH,2021-11-12,16,26,6,0.625
2614,ETH,2021-11-11,13,23,6,0.607
2615,ETH,2021-11-10,9,18,2,0.828
2616,ETH,2021-11-09,15,32,0,1.021
2617,ETH,2021-11-08,12,56,1,1.196
2618,ETH,2021-11-07,6,6,0,0.75
2619,ETH,2021-11-06,4,13,1,1.0
2620,ETH,2021-11-05,18,20,2,0.675
2621,ETH,2021-11-04,16,16,2,0.618
2622,ETH,2021-11-03,20,32,0,0.923
2623,ETH,2021-11-02,18,52,1,1.077
2624,ETH,2021-11-01,9,24,2,0.943
2625,ETH,2021-10-31,5,7,4,0.281
2626,ETH,2021-10-30,1,12,1,1.179
2627,ETH,2021-10-29,11,44,1,1.152
2628,ETH,2021-10-28,13,24,3,0.788
2629,ETH,2021-10-27,11,15,10,0.208
2630,ETH,2021-10-26,7,22,0,1.138
2631,ETH,2021-10-25,9,23,1,1.0
2632,ETH,2021-10-24,5,7,1,0.692
2633,ETH,2021-10-23,4,9,1,0.857
2634,ETH,2021-10-22,16,13,3,0.469
2635,ETH,2021-10-21,16,30,2,0.875
2636,ETH,2021-10-20,8,26,0,1.147
2637,ETH,2021-10-19,9,12,4,0.48
2638,ETH,2021-10-18,13,14,4,0.484
2639,ETH,2021-10-17,6,5,0,0.682
2640,ETH,2021-10-16,2,8,1,0.955
2641,ETH,2021-10-15,11,18,2,0.774
2642,ETH,2021-10-14,6,38,1,1.233
2643,ETH,2021-10-13,6,19,1,1.038
2644,ETH,2021-10-12,11,15,5,0.484
2645,ETH,2021-10-11,10,19,2,0.823
2646,ETH,2021-10-10,5,4,0,0.667
2647,ETH,2021-10-09,5,9,1,0.8
2648,ETH,2021-10-08,5,19,3,0.889
2649,ETH,2021-10-07,6,18,1,1.02
2650,ETH,2021-10-06,9,16,2,0.778
2651,ETH,2021-10-05,8,23,0,1.113
2652,ETH,2021-10-04,6,14,3,0.717
2653,ETH,2021-10-03,6,10,0,0.938
2654,ETH,2021-10-02,8,9,2,0.553
2655,ETH,2021-10-01,6,26,2,1.059
2656,ETH,2021-09-30,9,23,5,0.73
2657,ETH,2021-09-29,10,20,5,0.643
2658,ETH,2021-09-28,18,10,26,-0.444
2659,ETH,2021-09-27,16,19,9,0.341
2660,ETH,2021-09-26,2,8,2,0.75
2661,ETH,2021-09-25,2,4,5,-0.136
2662,ETH,2021-09-24,15,11,12,-0.039
2663,ETH,2021-09-23,9,30,3,0.964
2664,ETH,2021-09-22,15,21,11,0.319
2665,ETH,2021-09-21,13,16,11,0.188
2666,ETH,2021-09-20,10,12,10,0.094
2667,ETH,2021-09-19,6,4,4,0.0
2668,ETH,2021-09-18,8,10,1,0.711
2669,ETH,2021-09-17,17,9,2,0.375
2670,ETH,2021-09-16,24,22,2,0.625
2671,ETH,2021-09-15,15,23,2,0.788
2672,ETH,2021-09-14,13,18,3,0.662
2673,ETH,2021-09-13,8,18,12,0.237
2674,ETH,2021-09-12,5,3,1,0.333
2675,ETH,2021-09-11,3,6,4,0.231
2676,ETH,2021-09-10,7,5,6,-0.083
2677,ETH,2021-09-09,16,21,4,0.622
2678,ETH,2021-09-08,14,13,12,0.038
2679,ETH,2021-09-07,11,13,12,0.042
2680,ETH,2021-09-06,12,19,2,0.773
2681,ETH,2021-09-05,6,8,1,0.7
2682,ETH,2021-09-04,3,18,1,1.159
2683,ETH,2021-09-03,27,27,2,0.67
2684,ETH,2021-09-02,16,31,4,0.794
2685,ETH,2021-09-01,13,38,1,1.067
2686,ETH,2021-08-31,9,25,1,1.029
2687,ETH,2021-08-30,15,20,2,0.73
2688,ETH,2021-08-29,12,7,1,0.45
2689,ETH,2021-08-28,6,8,3,0.441
2690,ETH,2021-08-27,17,19,9,0.333
2691,ETH,2021-08-26,15,21,4,0.638
2692,ETH,2021-08-25,9,18,11,0.276
2693,ETH,2021-08-24,11,17,1,0.828
2694,ETH,2021-08-23,10,21,0,1.016
2695,ETH,2021-08-22,6,6,1,0.577
2696,ETH,2021-08-21,4,10,7,0.214
2697,ETH,2021-08-20,16,14,7,0.284
2698,ETH,2021-08-19,10,16,12,0.158
2699,ETH,2021-08-18,13,25,6,0.648
2700,ETH,2021-08-17,13,21,10,0.375
2701,ETH,2021-08-16,23,29,5,0.632
2702,ETH,2021-08-15,10,7,2,0.395
2703,ETH,2021-08-14,6,13,0,1.026
2704,ETH,2021-08-13,14,17,7,0.395
2705,ETH,2021-08-12,23,24,9,0.402
2706,ETH,2021-08-11,15,31,2,0.906
2707,ETH,2021-08-10,22,23,6,0.5
2708,ETH,2021-08-09,17,19,6,0.464
2709,ETH,2021-08-08,6,9,2,0.618
2710,ETH,2021-08-07,8,23,2,0.955
2711,ETH,2021-08-06,32,25,6,0.452
2712,ETH,2021-08-05,28,59,6,0.855
2713,ETH,2021-08-04,20,27,6,0.594
2714,ETH,2021-08-03,27,16,5,0.344
2715,ETH,2021-08-02,18,26,1,0.833
2716,ETH,2021-08-01,7,8,3,0.417
2717,ETH,2021-07-31,8,11,1,0.75
2718,ETH,2021-07-30,14,23,4,0.695
2719,ETH,2021-07-29,10,12,6,0.321
2720,ETH,2021-07-28,20,17,5,0.429
2721,ETH,2021-07-27,14,14,5,0.409
2722,ETH,2021-07-26,14,17,4,0.557
2723,ETH,2021-07-25,6,8,3,0.441
2724,ETH,2021-07-24,9,9,1,0.632
2725,ETH,2021-07-23,16,16,1,0.682
2726,ETH,2021-07-22,22,34,1,0.868
2727,ETH,2021-07-21,13,19,4,0.625
2728,ETH,2021-07-20,10,7,14,-0.339
2729,ETH,2021-07-19,14,12,12,0.0
2730,ETH,2021-07-18,7,5,7,-0.158
2731,ETH,2021-07-17,5,5,8,-0.25
2732,ETH,2022-02-01,12,13,5,0.4
2733,ETH,2022-01-31,11,23,10,0.443
2734,ETH,2022-01-30,16,9,3,0.321
2735,ETH,2022-01-29,11,6,2,0.316
2736,ETH,2022-01-28,13,15,14,0.036
2737,ETH,2022-01-27,13,16,13,0.107
2738,ETH,2022-01-26,17,19,2,0.671
2739,ETH,2022-01-25,23,13,8,0.17
2740,ETH,2022-01-24,19,6,18,-0.419
2741,ETH,2022-01-23,5,3,8,-0.469
2742,ETH,2022-01-22,1,4,12,-0.706
2743,ETH,2022-01-21,9,9,22,-0.488
2744,ETH,2022-01-20,12,15,12,0.115
2745,ETH,2022-01-19,15,12,11,0.039
2746,ETH,2022-01-18,12,13,14,-0.038
2747,ETH,2022-01-17,9,11,9,0.103
2748,ETH,2022-01-16,4,6,0,0.9
2749,ETH,2022-01-15,5,12,3,0.675
2750,ETH,2022-01-14,10,11,8,0.155
2751,ETH,2022-01-13,7,14,6,0.444
2752,ETH,2022-01-12,8,20,2,0.9
2753,ETH,2022-01-11,14,20,9,0.384
2754,ETH,2022-01-10,22,9,18,-0.276
2755,ETH,2022-01-09,5,2,8,-0.6
2756,ETH,2022-01-08,5,6,10,-0.286
2757,ETH,2022-01-07,11,6,21,-0.592
2758,ETH,2022-01-06,11,5,28,-0.784
2759,ETH,2022-01-05,10,16,10,0.25
2760,ETH,2022-01-04,11,17,4,0.609
2761,ETH,2022-01-03,12,10,4,0.346
2762,ETH,2022-01-02,6,6,5,0.088
2763,ETH,2022-01-01,1,6,3,0.45
2764,ETH,2021-12-31,11,9,6,0.173
2765,ETH,2021-12-30,19,11,6,0.208
2766,ETH,2021-12-29,14,6,5,0.06
2767,ETH,2021-12-28,11,7,12,-0.25
2768,ETH,2021-12-27,9,15,0,0.938
2769,ETH,2021-12-26,10,7,0,0.618
2770,ETH,2021-12-25,5,7,2,0.536
2771,ETH,2021-12-24,12,8,1,0.5
2772,ETH,2021-12-23,11,9,4,0.313
2773,ETH,2021-12-22,15,9,2,0.404
2774,ETH,2021-12-21,17,22,2,0.732
2775,ETH,2021-12-20,10,13,9,0.188
2776,ETH,2021-12-19,9,3,3,0.0
2777,ETH,2021-12-18,9,7,4,0.225
2778,ETH,2021-12-17,8,20,9,0.446
2779,ETH,2021-12-16,16,28,6,0.66
2780,ETH,2021-12-15,21,15,5,0.366
2781,ETH,2021-12-14,15,24,7,0.554
2782,ETH,2021-12-13,16,21,10,0.351
2783,ETH,2021-12-12,7,5,4,0.094
2784,ETH,2021-12-11,11,4,1,0.281
2785,ETH,2021-12-10,15,13,9,0.162
2786,ETH,2021-12-09,20,10,6,0.167
2787,ETH,2021-12-08,21,18,5,0.443
2788,ETH,2021-12-07,20,37,2,0.89
2789,ETH,2021-12-06,15,26,10,0.471
2790,ETH,2021-12-05,12,5,4,0.071
2791,ETH,2021-12-04,9,4,15,-0.589
2792,ETH,2021-12-03,19,17,8,0.307
2793,ETH,2021-12-02,15,13,9,0.162
